"AnimalID","reg_0","reg_0b","reg_0c","t_0","Mass_std","Sex","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
6574,"E ALEU","Other","East",2001,-0.884512238313823,"M",8,1,2,3,4,5,6,7,8,7,7,7,8,8,8,8,8,8,8
6575,"E ALEU","Other","East",2001,-1.45351045285673,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6576,"E ALEU","Other","East",2001,-0.0879147379537597,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6578,"E ALEU","Other","East",2001,0.025884904954821,"M",8,1,2,3,4,5,8,7,7,7,8,8,8,8,8,8,8,8,8
6580,"E ALEU","Other","East",2001,-0.960378666919543,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6582,"E ALEU","Other","East",2001,-0.770712595405243,"M",8,1,2,8,4,8,8,7,7,7,8,8,8,8,8,8,8,8,8
6584,"E ALEU","Other","East",2001,-1.94664223879391,"M",8,1,8,8,4,5,8,7,7,7,7,7,7,7,7,7,8,8,8
6585,"E ALEU","Other","East",2001,0.177617762166261,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6586,"E ALEU","Other","East",2001,-0.770712595405243,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6587,"E ALEU","Other","East",2001,1.46734704846351,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6589,"E ALEU","Other","East",2001,-1.52937688146245,"M",8,1,2,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6591,"E ALEU","Other","East",2001,-1.68110973867389,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6594,"E ALEU","Other","East",2001,0.253484190771981,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6598,"E ALEU","Other","East",2001,-1.64317652437103,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6599,"E ALEU","Other","East",2001,-0.16378116655948,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6600,"E ALEU","Other","East",2001,0.025884904954821,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6601,"E ALEU","Other","East",2001,-0.732779381102383,"M",8,1,8,8,4,5,6,7,7,7,7,7,8,8,8,8,8,8,8
6602,"E ALEU","Other","East",2001,-0.505180095285222,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6603,"E ALEU","Other","East",2001,-0.884512238313823,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6604,"E ALEU","Other","East",2001,-0.35344723807378,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6605,"E ALEU","Other","East",2001,-1.07417830982812,"M",8,1,2,3,8,5,6,7,8,8,8,8,8,7,7,7,8,8,8
6608,"E ALEU","Other","East",2001,-0.732779381102383,"M",8,1,8,8,4,5,6,7,7,7,7,7,7,7,7,7,7,8,8
6663,"E GULF","Other","East",2001,-0.998311881222403,"M",8,1,2,3,4,5,6,7,7,7,8,8,8,8,8,8,8,8,8
6664,"E GULF","Other","East",2001,-0.732779381102383,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6665,"E GULF","Other","East",2001,0.329350619377701,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6667,"E GULF","Other","East",2001,-2.21217473891393,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6671,"E GULF","Other","East",2001,-1.49144366715959,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6673,"E GULF","Other","East",2001,-1.56731009576531,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6677,"E GULF","Other","East",2001,-0.922445452616683,"M",8,1,2,3,4,5,8,7,7,7,8,8,8,8,8,8,8,8,8
6678,"E GULF","Other","East",2001,-1.56731009576531,"M",8,1,2,3,4,5,8,7,7,8,7,7,8,8,8,8,8,8,8
6681,"E GULF","Other","East",2001,-0.732779381102383,"M",8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6683,"E GULF","Other","East",2001,-1.49144366715959,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6685,"E GULF","Other","East",2001,-1.45351045285673,"M",8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8,8,8,8
6687,"E GULF","Other","East",2001,0.025884904954821,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6688,"E GULF","Other","East",2001,-0.391380452376641,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6689,"E GULF","Other","East",2001,-0.543113309588082,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6693,"E GULF","Other","East",2001,-1.60524331006817,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6694,"E GULF","Other","East",2001,-1.49144366715959,"M",8,1,2,8,8,5,8,7,8,7,7,7,8,8,8,8,8,8,8
6695,"E GULF","Other","East",2001,-1.75697616727961,"M",8,1,2,3,8,5,8,7,8,8,8,8,8,8,8,8,8,8,8
6696,"E GULF","Other","East",2001,-1.49144366715959,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6700,"E GULF","Other","East",2001,-0.884512238313823,"M",8,1,8,8,4,8,8,7,7,7,7,7,8,7,8,8,7,8,8
6701,"E GULF","Other","East",2001,-1.98457545309677,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6702,"E GULF","Other","East",2001,-0.846579024010963,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6703,"E GULF","Other","East",2001,-0.998311881222403,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6704,"E GULF","Other","East",2001,-1.90870902449105,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6705,"E GULF","Other","East",2001,-1.30177759564528,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6706,"E GULF","Other","East",2001,-2.51564045333681,"M",8,1,2,3,4,8,8,7,8,7,7,7,7,7,8,8,8,8,8
6708,"E GULF","Other","East",2001,-1.56731009576531,"M",8,1,2,8,4,5,8,7,8,8,7,7,8,8,8,8,8,8,8
6710,"E GULF","Other","East",2001,-1.64317652437103,"M",8,1,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8
6711,"E GULF","Other","East",2001,-1.56731009576531,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6712,"E GULF","Other","East",2001,-2.09837509600535,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6713,"E GULF","Other","East",2001,-1.83284259588533,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6714,"E GULF","Other","East",2001,-0.732779381102383,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6715,"E GULF","Other","East",2001,-0.732779381102383,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6716,"E GULF","Other","East",2001,-2.21217473891393,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6717,"E GULF","Other","East",2001,-1.49144366715959,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6718,"E GULF","Other","East",2001,-1.68110973867389,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6720,"E GULF","Other","East",2001,-2.70530652485111,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6721,"E GULF","Other","East",2001,0.0638181192576803,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6723,"E GULF","Other","East",2001,-0.0120483093480397,"M",8,1,2,3,8,5,6,7,7,7,7,7,7,8,8,8,8,8,8
6728,"E GULF","Other","East",2001,-1.30177759564528,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6731,"E GULF","Other","East",2001,-0.467246880982361,"M",8,1,8,3,8,5,8,7,8,8,7,7,8,8,8,8,8,8,8
6732,"E GULF","Other","East",2001,0.784549191012024,"M",8,1,8,3,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8
6733,"E GULF","Other","East",2001,0.443150262286282,"M",8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6737,"E GULF","Other","East",2001,-1.30177759564528,"M",8,1,8,3,8,8,8,7,8,7,7,7,8,7,8,8,8,8,8
6738,"E GULF","Other","East",2001,-2.32597438182251,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6740,"E GULF","Other","East",2001,-1.90870902449105,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6744,"E GULF","Other","East",2001,-1.68110973867389,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6746,"E GULF","Other","East",2001,-1.41557723855386,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6748,"E GULF","Other","East",2001,-1.68110973867389,"M",8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6749,"E GULF","Other","East",2001,-1.03624509552526,"M",8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6751,"E GULF","Other","East",2001,-1.75697616727961,"M",8,1,2,3,8,5,8,7,8,7,7,7,8,7,8,8,7,8,8
6752,"E GULF","Other","East",2001,-0.694846166799523,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6758,"E GULF","Other","East",2001,-2.09837509600535,"M",8,1,2,3,8,5,8,7,7,8,8,8,8,8,8,8,8,8,8
6761,"E GULF","Other","East",2001,-0.581046523890942,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6765,"E GULF","Other","East",2001,-2.51564045333681,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6766,"E GULF","Other","East",2001,-0.808645809708103,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6767,"E GULF","Other","East",2001,0.025884904954821,"M",8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8040,"C GULF","Other","East",2002,-0.505180095285222,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8041,"C GULF","Other","East",2002,1.39148061985779,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8048,"C GULF","Other","East",2002,-0.315514023770921,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8051,"C GULF","Other","East",2002,0.632816333800582,"M",8,8,1,2,3,4,8,6,7,8,8,8,8,8,8,8,8,8,8
8052,"C GULF","Other","East",2002,0.481083476589142,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8056,"C GULF","Other","East",2002,0.898348833920603,"M",8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8
8058,"C GULF","Other","East",2002,1.88461240579497,"M",8,8,1,2,3,4,8,6,7,7,7,8,8,8,8,8,8,8,8
8059,"C GULF","Other","East",2002,-0.505180095285222,"M",8,8,1,2,8,4,8,8,8,8,8,8,8,7,8,8,8,8,8
8060,"C GULF","Other","East",2002,0.177617762166261,"M",8,8,1,2,8,8,5,8,7,8,8,8,8,8,8,8,8,8,8
8064,"C GULF","Other","East",2002,2.26394454882357,"M",8,8,1,8,8,8,8,6,7,8,8,8,8,8,8,8,8,8,8
8065,"C GULF","Other","East",2002,-0.12584795225662,"M",8,8,1,2,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8
8066,"C GULF","Other","East",2002,-1.60524331006817,"M",8,8,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8
8070,"C GULF","Other","East",2002,0.443150262286282,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8071,"C GULF","Other","East",2002,1.61907990567495,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8076,"C GULF","Other","East",2002,0.1396845478634,"M",8,8,1,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8
8080,"C GULF","Other","East",2002,0.594883119497723,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8081,"C GULF","Other","East",2002,-0.0120483093480397,"M",8,8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8,8,8
8087,"C GULF","Other","East",2002,0.898348833920603,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8088,"C GULF","Other","East",2002,0.367283833680562,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8089,"C GULF","Other","East",2002,1.42941383416065,"M",8,8,1,2,3,4,8,6,7,7,7,7,7,7,8,8,8,8,8
8090,"C GULF","Other","East",2002,-0.0499815236509004,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8091,"C GULF","Other","East",2002,0.708682762406302,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8092,"C GULF","Other","East",2002,0.670749548103443,"M",8,8,1,2,8,4,8,6,7,7,7,7,7,7,7,8,8,8,8
8094,"C GULF","Other","East",2002,0.670749548103443,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8099,"C GULF","Other","East",2002,1.0880149054349,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8100,"C GULF","Other","East",2002,1.01214847682918,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8102,"C GULF","Other","East",2002,1.31561419125207,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8103,"C GULF","Other","East",2002,1.65701311997781,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8104,"C GULF","Other","East",2002,0.632816333800582,"M",8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8,8
8105,"C GULF","Other","East",2002,0.974215262526325,"M",8,8,1,8,3,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8107,"C GULF","Other","East",2002,0.974215262526325,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8118,"C GULF","Other","East",2002,2.22601133452071,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8
8120,"C GULF","Other","East",2002,0.936282048223464,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8121,"C GULF","Other","East",2002,0.936282048223464,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8122,"C GULF","Other","East",2002,1.16388133404063,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8123,"C GULF","Other","East",2002,1.35354740555493,"M",8,8,1,2,3,4,5,6,7,7,7,8,8,8,8,8,8,8,8
8124,"C GULF","Other","East",2002,1.77081276288639,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8125,"C GULF","Other","East",2002,2.22601133452071,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8126,"C GULF","Other","East",2002,0.215550976469122,"M",8,8,1,2,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8
8128,"C GULF","Other","East",2002,-0.27758080946806,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8129,"C GULF","Other","East",2002,-0.0879147379537597,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8130,"C GULF","Other","East",2002,-1.45351045285673,"M",8,8,1,8,8,4,8,6,8,7,7,7,8,7,8,8,8,7,8
8132,"C GULF","Other","East",2002,-1.94664223879391,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8134,"C GULF","Other","East",2002,0.670749548103443,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8136,"C GULF","Other","East",2002,0.898348833920603,"M",8,8,1,8,8,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8137,"C GULF","Other","East",2002,-0.27758080946806,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8138,"C GULF","Other","East",2002,-0.0879147379537597,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8139,"C GULF","Other","East",2002,-0.315514023770921,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8140,"C GULF","Other","East",2002,-0.581046523890942,"M",8,8,1,2,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8
8141,"C GULF","Other","East",2002,0.1396845478634,"M",8,8,1,2,8,4,5,6,8,7,7,7,7,7,8,8,8,8,8
8142,"C GULF","Other","East",2002,0.253484190771981,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8143,"C GULF","Other","East",2002,-1.94664223879391,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8144,"C GULF","Other","East",2002,-0.998311881222403,"M",8,8,1,8,8,8,5,8,7,8,7,7,8,7,7,7,8,8,8
8145,"C GULF","Other","East",2002,-0.884512238313823,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8146,"C GULF","Other","East",2002,-0.543113309588082,"M",8,8,1,2,8,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8148,"C GULF","Other","East",2002,-0.0499815236509004,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8150,"C GULF","Other","East",2002,-0.20171438086234,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8152,"C GULF","Other","East",2002,0.860415619617744,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8153,"C GULF","Other","East",2002,-0.846579024010963,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8154,"C GULF","Other","East",2002,0.329350619377701,"M",8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8156,"C GULF","Other","East",2002,0.215550976469122,"M",8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8157,"C GULF","Other","East",2002,-1.45351045285673,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8160,"C GULF","Other","East",2002,0.291417405074842,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8161,"C GULF","Other","East",2002,-1.49144366715959,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8164,"C GULF","Other","East",2002,0.519016690892002,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8170,"C GULF","Other","East",2002,0.291417405074842,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8173,"C GULF","Other","East",2002,0.632816333800582,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8176,"C GULF","Other","East",2002,0.405217047983422,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8180,"C GULF","Other","East",2002,0.291417405074842,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8183,"C GULF","Other","East",2002,1.23974776264635,"M",8,8,1,2,8,4,5,6,7,7,7,7,7,7,7,7,7,7,7
8188,"C GULF","Other","East",2002,0.822482405314883,"M",8,8,1,2,8,8,5,6,8,8,8,8,8,8,8,8,8,8,8
8189,"C GULF","Other","East",2002,0.253484190771981,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8190,"C GULF","Other","East",2002,-0.808645809708103,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8193,"C GULF","Other","East",2002,0.405217047983422,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8195,"C GULF","Other","East",2002,-0.0499815236509004,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8198,"C GULF","Other","East",2002,-0.998311881222403,"M",8,8,1,2,3,8,5,8,7,7,7,7,8,8,8,8,8,8,8
8199,"C GULF","Other","East",2002,-0.429313666679501,"M",8,8,1,8,8,8,5,8,7,7,7,7,7,7,7,8,8,8,8
8200,"C GULF","Other","East",2002,-1.79490938158247,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8202,"C GULF","Other","East",2002,-0.27758080946806,"M",8,8,1,2,3,8,8,8,7,8,7,7,7,7,7,7,8,8,8
8203,"C GULF","Other","East",2002,0.253484190771981,"M",8,8,1,8,8,8,8,8,7,8,7,7,7,7,7,8,8,8,8
8206,"C GULF","Other","East",2002,0.405217047983422,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8207,"C GULF","Other","East",2002,0.822482405314883,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8208,"C GULF","Other","East",2002,-0.391380452376641,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8209,"C GULF","Other","East",2002,1.88461240579497,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8210,"C GULF","Other","East",2002,0.936282048223464,"M",8,8,1,2,8,4,5,8,7,8,7,7,7,7,7,7,8,8,8
8211,"C GULF","Other","East",2002,0.746615976709163,"M",8,8,1,2,8,8,8,6,7,7,7,7,8,8,8,8,8,8,8
8212,"C GULF","Other","East",2002,0.708682762406302,"M",8,8,1,2,3,8,8,6,7,7,7,7,8,8,8,8,8,8,8
8213,"C GULF","Other","East",2002,0.784549191012024,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8214,"C GULF","Other","East",2002,-1.30177759564528,"M",8,8,1,8,3,8,8,8,8,8,8,7,8,8,8,8,8,8,8
8215,"C GULF","Other","East",2002,0.594883119497723,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8217,"C GULF","Other","East",2002,0.215550976469122,"M",8,8,1,2,3,8,8,6,7,8,8,8,8,8,8,8,8,8,8
8219,"C GULF","Other","East",2002,0.101751333560541,"M",8,8,1,2,8,4,5,6,8,8,8,8,8,8,8,8,8,8,8
8221,"C GULF","Other","East",2002,-2.17424152461107,"M",8,8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8,8,8
8223,"C GULF","Other","East",2002,0.556949905194862,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8224,"C GULF","Other","East",2002,1.65701311997781,"M",8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8225,"C GULF","Other","East",2002,0.101751333560541,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8226,"C GULF","Other","East",2002,0.1396845478634,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8227,"C GULF","Other","East",2002,0.822482405314883,"M",8,8,1,2,3,8,5,8,8,8,8,8,8,8,8,8,8,8,8
8228,"C GULF","Other","East",2002,-0.35344723807378,"M",8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8229,"C GULF","Other","East",2002,-0.694846166799523,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8230,"C GULF","Other","East",2002,0.253484190771981,"M",8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8845,"E ALEU","Other","East",2003,-1.45351045285673,"M",8,8,8,1,2,3,8,5,6,7,7,7,7,8,8,8,8,8,8
8846,"E ALEU","Other","East",2003,-0.12584795225662,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8849,"E ALEU","Other","East",2003,0.784549191012024,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8851,"E ALEU","Other","East",2003,-1.68110973867389,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8852,"E ALEU","Other","East",2003,-0.998311881222403,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,7,8,8,8,8,8
8854,"E ALEU","Other","East",2003,0.556949905194862,"M",8,8,8,1,8,3,8,5,6,7,7,7,8,8,8,8,8,8,8
8856,"E ALEU","Other","East",2003,1.65701311997781,"M",8,8,8,1,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8857,"E ALEU","Other","East",2003,0.215550976469122,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8858,"E ALEU","Other","East",2003,-0.0499815236509004,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8862,"E ALEU","Other","East",2003,-0.543113309588082,"M",8,8,8,1,2,8,8,8,6,7,7,8,8,8,8,8,8,8,8
8864,"E ALEU","Other","East",2003,0.177617762166261,"M",8,8,8,1,2,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8866,"E ALEU","Other","East",2003,1.92254562009783,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8867,"E ALEU","Other","East",2003,-0.16378116655948,"M",8,8,8,1,2,8,8,8,6,7,7,7,7,7,7,7,8,8,8
8868,"E ALEU","Other","East",2003,0.291417405074842,"M",8,8,8,1,8,8,8,5,6,7,7,7,7,7,7,7,8,8,8
8871,"E ALEU","Other","East",2003,1.84667919149211,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8872,"E ALEU","Other","East",2003,0.101751333560541,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8875,"E ALEU","Other","East",2003,0.367283833680562,"M",8,8,8,1,8,8,8,8,6,7,8,8,8,8,8,8,8,8,8
8877,"E ALEU","Other","East",2003,0.025884904954821,"M",8,8,8,1,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8878,"E ALEU","Other","East",2003,0.822482405314883,"M",8,8,8,1,2,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8879,"E ALEU","Other","East",2003,0.367283833680562,"M",8,8,8,1,2,3,8,5,8,7,8,8,8,8,8,8,8,8,8
8882,"E ALEU","Other","East",2003,1.2776809769492,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8883,"E ALEU","Other","East",2003,1.05008169113204,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8884,"E ALEU","Other","East",2003,-0.16378116655948,"M",8,8,8,1,2,3,8,8,8,7,7,7,7,7,7,7,8,8,8
8885,"E ALEU","Other","East",2003,-1.15004473843384,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8886,"E ALEU","Other","East",2003,-1.11211152413098,"M",8,8,8,1,8,8,8,8,6,7,7,7,8,7,7,8,7,8,8
8887,"E ALEU","Other","East",2003,0.481083476589142,"M",8,8,8,1,8,8,8,8,6,7,7,7,7,7,7,7,7,8,8
8889,"E ALEU","Other","East",2003,0.481083476589142,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8892,"E ALEU","Other","East",2003,-0.618979738193802,"M",8,8,8,1,8,8,4,5,8,8,8,8,8,8,8,8,8,8,8
8894,"E ALEU","Other","East",2003,-0.732779381102383,"M",8,8,8,1,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8
