AnimalID,Brand,SiteName,Beach,Year,Month,Day,Sex,AdjustedSex,Age,Mass_kg,StandardLength_cm,AxillaryGirth_cm,FlipperLength_cm,Brand_lead,date,Region
15898,~175,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,32.20,105.0,79.0,NA,~,2017-06-27,W ALEU
15899,~176,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,29.00,106.0,72.0,NA,~,2017-06-27,W ALEU
15900,~177,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,20.80,94.0,65.0,NA,~,2017-06-27,W ALEU
15901,~178,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,36.80,110.0,69.0,NA,~,2017-06-27,W ALEU
15902,~179,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,27.40,103.0,75.0,NA,~,2017-06-27,W ALEU
15903,~180,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,32.20,101.0,86.0,NA,~,2017-06-27,W ALEU
15904,~181,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,44.60,115.0,86.0,NA,~,2017-06-27,W ALEU
15905,~182,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,31.40,101.0,78.0,NA,~,2017-06-27,W ALEU
15906,~183,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,28.80,101.0,74.0,NA,~,2017-06-27,W ALEU
15907,~184,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,27.80,98.0,71.0,NA,~,2017-06-27,W ALEU
15908,~185,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,27.20,103.0,74.0,NA,~,2017-06-27,W ALEU
15909,~186,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,34.80,106.0,84.0,NA,~,2017-06-27,W ALEU
15910,~187,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,26.80,103.0,72.0,NA,~,2017-06-27,W ALEU
15911,~188,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,25.80,102.0,72.0,NA,~,2017-06-27,W ALEU
15912,~189,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,33.80,106.0,77.0,NA,~,2017-06-27,W ALEU
15913,~190,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,24.30,96.0,73.0,NA,~,2017-06-27,W ALEU
15914,~191,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,34.20,111.0,78.0,NA,~,2017-06-27,W ALEU
15915,~192,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,33.80,110.0,81.0,NA,~,2017-06-27,W ALEU
15916,~193,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,34.40,111.0,75.0,NA,~,2017-06-27,W ALEU
15917,~194,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,30.00,103.0,79.0,NA,~,2017-06-27,W ALEU
15918,~195,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,29.80,107.0,73.0,NA,~,2017-06-27,W ALEU
15919,~196,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,26.60,101.0,71.0,NA,~,2017-06-27,W ALEU
15920,~197,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,24.40,101.0,68.0,NA,~,2017-06-27,W ALEU
15921,~198,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,42.20,114.0,86.0,NA,~,2017-06-27,W ALEU
15922,~199,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,31.20,105.0,79.0,NA,~,2017-06-27,W ALEU
15923,~200,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,32.20,107.0,76.0,NA,~,2017-06-27,W ALEU
15924,~201,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,27.40,103.0,71.0,NA,~,2017-06-27,W ALEU
15925,~202,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,32.20,105.0,82.0,NA,~,2017-06-27,W ALEU
15926,~203,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,31.40,108.0,80.0,NA,~,2017-06-27,W ALEU
15927,~204,AGATTU/GILLON POINT,NA,2017,6,27,M,M,P,28.00,106.0,76.0,NA,~,2017-06-27,W ALEU
15928,~205,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,30.60,104.0,73.0,NA,~,2017-06-27,W ALEU
15929,~206,AGATTU/GILLON POINT,NA,2017,6,27,F,F,P,24.20,101.0,71.0,NA,~,2017-06-27,W ALEU
15930,>110,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,31.80,107.0,80.0,NA,>,2017-06-30,C ALEU
15931,>111,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,38.40,112.0,79.0,NA,>,2017-06-30,C ALEU
15932,>112,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,48.80,116.0,87.0,NA,>,2017-06-30,C ALEU
15933,>113,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,40.60,116.0,84.0,NA,>,2017-06-30,C ALEU
15934,>114,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,31.20,107.0,79.0,NA,>,2017-06-30,C ALEU
15935,>115,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,21.20,96.0,64.0,NA,>,2017-06-30,C ALEU
15936,>116,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,38.80,104.0,82.0,NA,>,2017-06-30,C ALEU
15937,>117,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,41.20,120.0,84.0,NA,>,2017-06-30,C ALEU
15938,>118,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,31.20,107.0,75.0,NA,>,2017-06-30,C ALEU
15939,>119,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,39.80,110.0,83.0,NA,>,2017-06-30,C ALEU
15940,>120,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,35.20,106.0,83.0,NA,>,2017-06-30,C ALEU
15941,>121,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,30.00,102.0,72.0,NA,>,2017-06-30,C ALEU
15942,>122,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,43.60,114.0,86.0,NA,>,2017-06-30,C ALEU
15943,>123,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,31.60,103.0,83.0,NA,>,2017-06-30,C ALEU
15944,>124,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,22.40,102.0,69.0,NA,>,2017-06-30,C ALEU
15945,>125,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,41.40,117.0,84.0,NA,>,2017-06-30,C ALEU
15946,>126,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,27.60,104.0,75.0,NA,>,2017-06-30,C ALEU
15947,>127,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,32.80,109.0,83.0,NA,>,2017-06-30,C ALEU
15948,>128,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,33.60,112.0,79.0,NA,>,2017-06-30,C ALEU
15949,>129,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,29.40,103.0,74.0,NA,>,2017-06-30,C ALEU
15950,>130,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,35.20,107.0,83.0,NA,>,2017-06-30,C ALEU
15951,>131,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,41.20,117.0,86.0,NA,>,2017-06-30,C ALEU
15952,>132,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,26.20,103.0,71.0,NA,>,2017-06-30,C ALEU
15953,>133,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,27.20,107.0,70.0,NA,>,2017-06-30,C ALEU
15954,>134,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,34.20,103.0,83.0,NA,>,2017-06-30,C ALEU
15955,>135,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,35.00,113.0,78.0,NA,>,2017-06-30,C ALEU
15956,>136,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,34.80,110.0,77.0,NA,>,2017-06-30,C ALEU
15957,>137,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,38.20,117.0,76.0,NA,>,2017-06-30,C ALEU
15958,>138,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,43.60,117.0,93.0,NA,>,2017-06-30,C ALEU
15959,>139,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,33.00,107.0,78.0,NA,>,2017-06-30,C ALEU
15960,>140,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,27.60,103.0,74.0,NA,>,2017-06-30,C ALEU
15961,>141,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,32.40,109.0,72.0,NA,>,2017-06-30,C ALEU
15962,>142,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,36.60,113.0,83.0,NA,>,2017-06-30,C ALEU
15963,>143,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,43.20,117.0,91.0,NA,>,2017-06-30,C ALEU
15964,>144,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,41.20,117.0,85.0,NA,>,2017-06-30,C ALEU
15965,>145,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,40.80,116.0,86.0,NA,>,2017-06-30,C ALEU
15966,>146,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,33.80,106.0,79.0,NA,>,2017-06-30,C ALEU
15967,>147,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,44.00,115.0,88.0,NA,>,2017-06-30,C ALEU
15968,>148,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,35.60,111.0,82.0,NA,>,2017-06-30,C ALEU
15969,>149,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,33.00,103.0,75.0,NA,>,2017-06-30,C ALEU
15970,>150,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,36.00,109.0,80.0,NA,>,2017-06-30,C ALEU
15971,>151,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,24.80,98.0,70.0,NA,>,2017-06-30,C ALEU
15972,>152,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,29.40,107.0,75.0,NA,>,2017-06-30,C ALEU
15973,>153,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,34.60,108.0,81.0,NA,>,2017-06-30,C ALEU
15974,>154,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,35.20,105.0,77.0,NA,>,2017-06-30,C ALEU
15975,>155,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,29.40,105.0,73.0,NA,>,2017-06-30,C ALEU
15976,>156,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,42.80,120.0,87.0,NA,>,2017-06-30,C ALEU
15977,>157,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,34.80,113.0,85.0,NA,>,2017-06-30,C ALEU
15978,>158,ULAK/HASGOX POINT,NA,2017,6,30,F,F,P,36.80,108.0,81.0,NA,>,2017-06-30,C ALEU
15979,>159,ULAK/HASGOX POINT,NA,2017,6,30,M,M,P,34.40,106.0,81.0,NA,>,2017-06-30,C ALEU
15980,A913,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,30.20,103.0,74.0,NA,A,2017-07-04,E ALEU
15981,A914,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,30.60,108.0,71.0,NA,A,2017-07-04,E ALEU
15982,A915,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,45.40,121.0,87.0,NA,A,2017-07-04,E ALEU
15983,A916,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,41.60,115.0,84.0,NA,A,2017-07-04,E ALEU
15984,A917,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,28.40,105.0,72.0,NA,A,2017-07-04,E ALEU
15985,A918,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,36.20,106.0,78.0,NA,A,2017-07-04,E ALEU
15986,A919,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,27.60,100.0,75.0,NA,A,2017-07-04,E ALEU
15987,A920,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,42.20,115.0,90.0,NA,A,2017-07-04,E ALEU
15988,A921,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,24.60,107.0,71.0,NA,A,2017-07-04,E ALEU
15989,A922,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,34.80,114.0,71.0,NA,A,2017-07-04,E ALEU
15990,A923,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,46.40,116.0,93.0,NA,A,2017-07-04,E ALEU
15991,A924,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,43.80,118.0,85.0,NA,A,2017-07-04,E ALEU
15992,A925,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,34.80,102.0,82.0,NA,A,2017-07-04,E ALEU
15993,A926,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,31.40,103.0,71.0,NA,A,2017-07-04,E ALEU
15994,A927,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,40.00,115.0,75.0,NA,A,2017-07-04,E ALEU
15995,A928,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,30.00,108.0,76.0,NA,A,2017-07-04,E ALEU
15996,A929,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,35.80,101.0,78.0,NA,A,2017-07-04,E ALEU
15997,A930,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,35.00,110.0,80.0,NA,A,2017-07-04,E ALEU
15998,A931,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,35.20,109.0,77.0,NA,A,2017-07-04,E ALEU
15999,A932,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,27.50,104.0,77.0,NA,A,2017-07-04,E ALEU
16000,A933,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,34.60,111.0,76.0,NA,A,2017-07-04,E ALEU
16001,A934,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,33.60,107.0,77.0,NA,A,2017-07-04,E ALEU
16002,A935,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,39.20,109.0,83.0,NA,A,2017-07-04,E ALEU
16003,A936,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,39.40,113.0,78.0,NA,A,2017-07-04,E ALEU
16004,A937,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,45.60,113.0,89.0,NA,A,2017-07-04,E ALEU
16005,A938,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,30.60,108.0,74.0,NA,A,2017-07-04,E ALEU
16006,A939,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,26.20,103.0,69.0,NA,A,2017-07-04,E ALEU
16007,A940,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,27.20,107.0,66.0,NA,A,2017-07-04,E ALEU
16009,A942,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,35.20,108.0,81.0,NA,A,2017-07-04,E ALEU
16010,A943,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,37.80,106.0,82.0,NA,A,2017-07-04,E ALEU
16011,A944,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,32.40,109.0,73.0,NA,A,2017-07-04,E ALEU
16012,A945,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,40.40,113.0,85.0,NA,A,2017-07-04,E ALEU
16013,A946,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,45.60,120.0,86.0,NA,A,2017-07-04,E ALEU
16014,A947,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,26.20,98.0,72.0,NA,A,2017-07-04,E ALEU
16015,A948,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,40.00,112.0,82.0,NA,A,2017-07-04,E ALEU
16016,A949,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,24.80,96.0,69.0,NA,A,2017-07-04,E ALEU
16017,A950,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,31.60,112.0,73.0,NA,A,2017-07-04,E ALEU
16018,A951,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,37.00,108.0,82.0,NA,A,2017-07-04,E ALEU
16019,A952,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,33.00,106.0,76.0,NA,A,2017-07-04,E ALEU
16020,A953,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,42.00,117.0,88.0,NA,A,2017-07-04,E ALEU
16021,A954,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,40.00,119.0,79.0,NA,A,2017-07-04,E ALEU
16022,A955,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,35.40,110.0,80.0,NA,A,2017-07-04,E ALEU
16023,A956,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,38.00,114.0,78.0,NA,A,2017-07-04,E ALEU
16024,A957,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,36.00,109.0,76.0,NA,A,2017-07-04,E ALEU
16025,A958,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,32.00,107.0,84.0,NA,A,2017-07-04,E ALEU
16026,A959,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,32.00,103.0,79.0,NA,A,2017-07-04,E ALEU
16027,A960,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,28.80,100.0,76.0,NA,A,2017-07-04,E ALEU
16028,A961,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,31.60,105.0,74.0,NA,A,2017-07-04,E ALEU
16029,A962,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,34.20,114.0,77.0,NA,A,2017-07-04,E ALEU
16030,A963,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,27.40,106.0,74.0,NA,A,2017-07-04,E ALEU
16031,A964,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,35.00,113.0,79.0,NA,A,2017-07-04,E ALEU
16032,A965,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,31.20,105.0,78.0,NA,A,2017-07-04,E ALEU
16033,A966,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,38.20,112.0,81.0,NA,A,2017-07-04,E ALEU
16034,A967,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,28.40,105.0,71.0,NA,A,2017-07-04,E ALEU
16035,A968,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,31.20,108.0,79.0,NA,A,2017-07-04,E ALEU
16036,A969,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,27.20,102.0,72.0,NA,A,2017-07-04,E ALEU
16037,A970,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,30.80,109.0,70.0,NA,A,2017-07-04,E ALEU
16038,A971,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,39.00,111.0,86.0,NA,A,2017-07-04,E ALEU
16039,A972,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,32.20,111.0,78.0,NA,A,2017-07-04,E ALEU
16040,A973,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,38.20,107.0,87.0,NA,A,2017-07-04,E ALEU
16041,A974,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,31.00,116.0,85.0,NA,A,2017-07-04,E ALEU
16042,A975,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,33.40,110.0,78.0,NA,A,2017-07-04,E ALEU
16043,A976,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,31.20,110.0,80.0,NA,A,2017-07-04,E ALEU
16044,A977,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,42.40,114.0,84.0,NA,A,2017-07-04,E ALEU
16045,A978,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,36.80,116.0,81.0,NA,A,2017-07-04,E ALEU
16046,A979,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,33.60,103.0,76.0,NA,A,2017-07-04,E ALEU
16047,A980,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,28.50,103.0,73.0,NA,A,2017-07-04,E ALEU
16048,A981,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,30.00,104.0,74.0,NA,A,2017-07-04,E ALEU
16049,A982,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,29.20,105.0,79.0,NA,A,2017-07-04,E ALEU
16050,A983,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,28.00,106.0,73.0,NA,A,2017-07-04,E ALEU
16051,A984,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,51.00,126.0,94.0,NA,A,2017-07-04,E ALEU
16052,A985,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,34.20,112.0,80.0,NA,A,2017-07-04,E ALEU
16053,A986,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,33.60,110.0,76.0,NA,A,2017-07-04,E ALEU
16054,A987,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,34.60,110.0,76.0,NA,A,2017-07-04,E ALEU
16055,A988,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,38.00,115.0,94.0,NA,A,2017-07-04,E ALEU
16056,A989,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,39.80,113.0,88.0,NA,A,2017-07-04,E ALEU
16057,A990,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,31.80,113.0,74.0,NA,A,2017-07-04,E ALEU
16058,A991,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,39.00,113.0,88.0,NA,A,2017-07-04,E ALEU
16059,A992,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,29.20,107.0,71.0,NA,A,2017-07-04,E ALEU
16060,A993,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,29.60,105.0,73.0,NA,A,2017-07-04,E ALEU
16061,A994,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,41.20,115.0,99.0,NA,A,2017-07-04,E ALEU
16062,A995,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,30.40,106.0,71.0,NA,A,2017-07-04,E ALEU
16063,A996,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,28.20,107.0,79.0,NA,A,2017-07-04,E ALEU
16064,A997,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,29.00,103.0,73.0,NA,A,2017-07-04,E ALEU
16065,A998,UGAMAK/UGAMAK BAY,NA,2017,7,4,M,M,P,32.80,111.0,74.0,NA,A,2017-07-04,E ALEU
16066,A999,UGAMAK/UGAMAK BAY,NA,2017,7,4,F,F,P,31.00,104.0,76.0,NA,A,2017-07-04,E ALEU
16171,E232,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,23.50,99.0,62.5,NA,E,2016-06-30,E GULF
16172,E233,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,28.57,108.0,29.3,NA,E,2016-06-30,E GULF
16173,E234,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,23.25,95.0,66.5,NA,E,2016-06-30,E GULF
16174,E235,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,32.60,113.0,79.6,NA,E,2016-06-30,E GULF
16175,E236,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,22.30,96.0,67.5,NA,E,2016-06-30,E GULF
16176,E237,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,21.40,94.5,66.0,NA,E,2016-06-30,E GULF
16177,E238,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,31.65,113.5,79.0,NA,E,2016-06-30,E GULF
16178,E239,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,23.45,99.5,63.0,NA,E,2016-06-30,E GULF
16179,E240,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,34.80,114.5,79.0,NA,E,2016-06-30,E GULF
16180,E241,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,21.70,101.0,64.0,NA,E,2016-06-30,E GULF
16181,E242,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,23.65,100.5,68.5,NA,E,2016-06-30,E GULF
16182,E243,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,25.30,105.5,69.0,NA,E,2016-06-30,E GULF
16183,E23E,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,31.80,105.0,77.5,NA,E,2016-06-30,E GULF
16184,E245,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,23.90,94.0,69.0,NA,E,2016-06-30,E GULF
16185,E246,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,24.85,100.0,69.0,NA,E,2016-06-30,E GULF
16186,E247,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,32.45,110.5,74.5,NA,E,2016-06-30,E GULF
16187,E248,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,24.85,101.0,69.5,NA,E,2016-06-30,E GULF
16188,E249,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,25.45,95.0,68.5,NA,E,2016-06-30,E GULF
16189,E250,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,24.90,99.5,67.5,NA,E,2016-06-30,E GULF
16190,E251,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,23.00,91.0,66.5,NA,E,2016-06-30,E GULF
16191,E252,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,24.50,97.5,68.0,NA,E,2016-06-30,E GULF
16192,E253,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,22.45,102.5,72.0,NA,E,2016-06-30,E GULF
16193,E254,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,35.50,114.0,77.5,NA,E,2016-06-30,E GULF
16194,E255,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,26.80,100.0,69.5,NA,E,2016-06-30,E GULF
16195,E256,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,25.29,99.5,NA,NA,E,2016-06-30,E GULF
16196,E257,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,24.35,99.0,73.0,NA,E,2016-06-30,E GULF
16197,E258,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,35.00,115.0,79.5,NA,E,2016-06-30,E GULF
16198,E259,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,23.25,96.0,66.0,NA,E,2016-06-30,E GULF
16199,E260,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,23.45,96.0,69.5,NA,E,2016-06-30,E GULF
16200,E261,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,29.40,107.0,76.0,NA,E,2016-06-30,E GULF
16201,E262,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,25.05,102.0,69.0,NA,E,2016-06-30,E GULF
16202,E263,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,26.50,103.0,72.0,NA,E,2016-06-30,E GULF
16203,E264,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,28.35,106.5,76.0,NA,E,2016-06-30,E GULF
16204,E265,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,31.00,107.0,74.5,NA,E,2016-06-30,E GULF
16205,E266,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,34.95,111.0,80.5,NA,E,2016-06-30,E GULF
16206,E267,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,25.10,100.0,70.0,NA,E,2016-06-30,E GULF
16207,E268,CHISWELL ISLANDS,NA,2016,6,30,F,NA,P,31.10,114.5,72.5,NA,E,2016-06-30,E GULF
16208,E269,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,31.60,105.0,77.5,NA,E,2016-06-30,E GULF
16209,E270,CHISWELL ISLANDS,NA,2016,6,30,M,NA,P,30.40,105.0,70.0,NA,E,2016-06-30,E GULF
